fecha,hora,tiempo,partida,# palabras a adivinar,nombre_evento,usuarie-nick,usuarie-genero,usuarie-edad,estado,palabra,nivel,dificultad
26/06/21,12:29:38,2:00,44,8.0,intento,Relderf,Masculino,30,correcto,Kobe Bryant,2,Fácil
26/06/21,12:29:40,1:58,44,8.0,intento,Relderf,Masculino,30,correcto,Manu Ginobili,2,Fácil
26/06/21,12:29:41,1:57,44,8.0,intento,Relderf,Masculino,30,error,Brandon Roy,2,Fácil
26/06/21,12:29:42,1:56,44,8.0,intento,Relderf,Masculino,30,error,Tracy McGrady,2,Fácil
26/06/21,12:29:43,1:54,44,8.0,intento,Relderf,Masculino,30,correcto,Brandon Roy,2,Fácil
26/06/21,12:29:44,1:53,44,8.0,intento,Relderf,Masculino,30,error,Kyle Korver,2,Fácil
26/06/21,12:29:45,1:53,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:47,1:51,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:48,1:50,44,8.0,intento,Relderf,Masculino,30,correcto,Kyle Korver,2,Fácil
26/06/21,12:29:49,1:49,44,8.0,intento,Relderf,Masculino,30,correcto,Jason Kidd,2,Fácil
26/06/21,12:29:50,1:48,44,8.0,intento,Relderf,Masculino,30,error,Allan Houston,2,Fácil
26/06/21,12:29:51,1:47,44,8.0,intento,Relderf,Masculino,30,correcto,Allan Houston,2,Fácil
26/06/21,12:29:52,1:46,44,8.0,intento,Relderf,Masculino,30,correcto,Tracy McGrady,2,Fácil
26/06/21,12:29:53,1:46,44,8.0,fin_partida,Relderf,Masculino,30,nivel_ganado,,2,Fácil
26/06/21,12:30:33,2:40,45,10.0,inicio_partida,Relderf,Masculino,30,,,3,Fácil
26/06/21,12:30:33,2:40,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:35,2:39,45,10.0,intento,Relderf,Masculino,30,error,Allan Houston,3,Fácil
26/06/21,12:30:36,2:38,45,10.0,intento,Relderf,Masculino,30,error,Brandon Roy,3,Fácil
26/06/21,12:30:36,2:37,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:38,2:35,45,10.0,intento,Relderf,Masculino,30,correcto,Brandon Roy,3,Fácil
26/06/21,12:30:39,2:34,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:40,2:33,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:41,2:32,45,10.0,intento,Relderf,Masculino,30,error,Allan Houston,3,Fácil
26/06/21,12:30:42,2:31,45,10.0,intento,Relderf,Masculino,30,error,Josh Howard,3,Fácil
26/06/21,12:30:43,2:30,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:45,2:29,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:30:46,2:27,45,10.0,intento,Relderf,Masculino,30,correcto,Allan Houston,3,Fácil
26/06/21,12:30:47,2:26,45,10.0,intento,Relderf,Masculino,30,error,Josh Howard,3,Fácil
26/06/21,12:30:48,2:25,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:49,2:24,45,10.0,intento,Relderf,Masculino,30,correcto,John Wall,3,Fácil
26/06/21,12:30:51,2:22,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:52,2:21,45,10.0,intento,Relderf,Masculino,30,correcto,Josh Howard,3,Fácil
26/06/21,12:30:53,2:20,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:54,2:19,45,10.0,intento,Relderf,Masculino,30,correcto,Manu Ginobili,3,Fácil
26/06/21,12:30:55,2:18,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:30:57,2:17,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:30:58,2:15,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:30:59,2:14,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:00,2:13,45,10.0,intento,Relderf,Masculino,30,error,Kyle Korver,3,Fácil
26/06/21,12:31:01,2:12,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:03,2:10,45,10.0,intento,Relderf,Masculino,30,error,Kobe Bryant,3,Fácil
26/06/21,12:31:04,2:09,45,10.0,intento,Relderf,Masculino,30,correcto,Kyle Korver,3,Fácil
26/06/21,12:31:05,2:08,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:31:06,2:07,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:08,2:05,45,10.0,intento,Relderf,Masculino,30,error,Kyle Lowry,3,Fácil
26/06/21,12:31:10,2:03,45,10.0,intento,Relderf,Masculino,30,correcto,Kobe Bryant,3,Fácil
26/06/21,12:31:12,2:01,45,10.0,intento,Relderf,Masculino,30,error,Klay Thompson,3,Fácil
26/06/21,12:31:13,2:00,45,10.0,intento,Relderf,Masculino,30,correcto,Kyle Lowry,3,Fácil
26/06/21,12:31:14,1:59,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:15,1:58,45,10.0,intento,Relderf,Masculino,30,error,Ray Allen,3,Fácil
26/06/21,12:31:17,1:56,45,10.0,intento,Relderf,Masculino,30,correcto,Ray Allen,3,Fácil
26/06/21,12:31:18,1:55,45,10.0,intento,Relderf,Masculino,30,correcto,Klay Thompson,3,Fácil
26/06/21,12:31:20,1:55,45,10.0,fin_partida,Relderf,Masculino,30,nivel_ganado,,3,Fácil
26/06/21,12:31:20,1:55,45,10.0,fin_partida,Relderf,Masculino,30,partida_ganada,,3,Fácil
